id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
530869,23,SavedShot,103.09,51.120001220703124,0.050060648471117,Vinícius Júnior,h,7008,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Rodrygo,Pass
530870,26,MissedShots,99.67399627685548,43.120001220703124,0.0462581142783165,Antonio Rüdiger,h,1822,FromCorner,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Rodrygo,Pass
530877,40,BlockedShot,117.60800186157228,31.120001220703127,0.0790890231728553,Rodrygo,h,8015,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,
530878,44,BlockedShot,104.06600372314453,37.360000610351555,0.0939824506640434,Karim Benzema,h,2370,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Dani Ceballos,Pass
530879,44,MissedShots,110.65399627685548,33.76000061035156,0.093720868229866,Daniel Carvajal,h,2260,OpenPlay,2022,Head,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Toni Kroos,Throughball
530884,67,BlockedShot,99.42999999999999,39.76000061035156,0.0440082214772701,Rodrygo,h,8015,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Toni Kroos,Pass
530885,71,Goal,107.97,40.0,0.7432776093482971,Karim Benzema,h,2370,Penalty,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,Standard
530889,88,MissedShots,112.11800186157227,38.56000061035156,0.547885537147522,Rodrygo,h,8015,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Vinícius Júnior,Pass
530891,94,MissedShots,94.30600372314453,54.800000000000004,0.0239526499062776,Toni Kroos,h,2369,FromCorner,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Rodrygo,Pass
530868,9,SavedShot,12.030000000000001,40.0,0.7432776093482971,Mikel Vesga,a,5077,Penalty,2022,LeftFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,Standard
530871,30,SavedShot,23.61999999999999,27.920001220703128,0.0276261176913976,Yuri,a,2229,OpenPlay,2022,LeftFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Aitor Paredes,Pass
530872,30,BlockedShot,23.986003723144535,22.959997558593756,0.0320130065083503,Iñaki Williams,a,2399,FromCorner,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Yuri,Pass
530873,31,SavedShot,3.6119981384277224,35.599999999999994,0.1082635000348091,Gorka Guruzeta,a,7020,FromCorner,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,
530874,33,BlockedShot,10.810000000000002,28.879998779296876,0.0969055816531181,Nico Williams,a,9211,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Oihan Sancet,TakeOn
530875,33,BlockedShot,22.278001861572264,32.800000000000004,0.0320035032927989,Iñaki Williams,a,2399,OpenPlay,2022,LeftFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,Rebound
530876,37,SavedShot,11.176003723144532,58.8,0.0338297374546527,Iñaki Williams,a,2399,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Ander Herrera,Pass
530880,48,SavedShot,10.200000000000003,44.07999877929687,0.1262483894824981,Oihan Sancet,a,7779,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,De Marcos,Pass
530881,48,Goal,2.026003723144541,46.16000061035156,0.5123879313468933,Oihan Sancet,a,7779,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,Rebound
530882,56,SavedShot,11.786003723144532,46.960000610351564,0.3957813382148742,Iñaki Williams,a,2399,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Oihan Sancet,Throughball
530883,59,BlockedShot,30.33,45.36000061035156,0.0227581448853015,Oihan Sancet,a,7779,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,,
530886,76,MissedShots,19.228001861572267,20.799999999999997,0.024631205946207,Alex Berenguer,a,5091,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Yuri,Pass
530887,77,SavedShot,18.49600372314454,23.679998779296874,0.0314069539308548,Muniain,a,2401,OpenPlay,2022,RightFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Iñaki Williams,Pass
530888,85,MissedShots,7.881998138427733,49.12000122070313,0.0328490436077117,Alex Berenguer,a,5091,FromCorner,2022,Head,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Unai Vencedor,Chipped
530890,92,SavedShot,26.426003723144532,39.2,0.0276734121143817,Iñaki Williams,a,2399,OpenPlay,2022,LeftFoot,19332,Real Madrid,Athletic Club,1,1,2023-06-04 18:00:00,Dani Vivian,Pass
530892,5,MissedShots,109.67800186157226,24.23999938964844,0.04395766928792,Samuel Chukwueze,h,7208,FromCorner,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Daniel Parejo,Pass
530893,7,BlockedShot,88.81600372314453,36.320001220703126,0.0259532574564218,Kiko Femenía,h,5043,FromCorner,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Manu Trigueros,Pass
530894,8,Goal,106.62800186157226,25.920001220703128,0.2846388816833496,Nicolas Jackson,h,10048,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,
530897,23,MissedShots,109.19,22.56000061035156,0.0390217788517475,Kiko Femenía,h,5043,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Samuel Chukwueze,Pass
530898,26,SavedShot,88.81600372314453,32.56000061035156,0.0176666062325239,Aissa Mandi,h,3237,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Kiko Femenía,Pass
530899,27,MissedShots,88.81600372314453,26.239999389648432,0.0224804356694221,Daniel Parejo,h,2378,FromCorner,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Manu Trigueros,Pass
530901,36,MissedShots,104.79800186157227,47.83999938964843,0.0913140624761581,Yeremi Pino,h,9024,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Samuel Chukwueze,TakeOn
530904,44,ShotOnPost,96.74600372314454,33.52000122070312,0.0390957631170749,Etienne Capoue,h,572,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Nicolas Jackson,Pass
530906,49,MissedShots,111.26399627685548,41.039999389648436,0.096129409968853,Jorge Cuenca,h,8489,FromCorner,2022,Head,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Samuel Chukwueze,Cross
530908,53,MissedShots,104.92,53.44000244140625,0.0491558872163295,Yeremi Pino,h,9024,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Nicolas Jackson,Pass
530910,59,MissedShots,89.06,27.200000000000003,0.0468629412353038,Alberto Moreno,h,608,DirectFreekick,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,Standard
530912,66,SavedShot,115.16800186157228,45.679998779296874,0.0740429982542991,Yeremi Pino,h,9024,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Álex Baena,TakeOn
530913,67,BlockedShot,99.91800186157226,32.32000122070312,0.0202309433370828,Giovani Lo Celso,h,5681,FromCorner,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,Aerial
530914,68,MissedShots,104.31,41.36000061035156,0.0658970773220062,Nicolas Jackson,h,10048,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Yeremi Pino,BallRecovery
530915,71,SavedShot,93.81800186157226,33.83999938964844,0.0849142372608184,Giovani Lo Celso,h,5681,DirectFreekick,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,Standard
530916,75,SavedShot,97.23399627685548,37.12000122070313,0.0429799258708953,Álex Baena,h,8417,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Giovani Lo Celso,Pass
530917,75,MissedShots,94.30600372314453,24.639999389648438,0.0193876773118972,Álex Baena,h,8417,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Giovani Lo Celso,Pass
530918,77,SavedShot,89.42600372314453,49.6,0.0531351044774055,Álex Baena,h,8417,DirectFreekick,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,Standard
530919,79,BlockedShot,90.15800186157227,23.919999694824217,0.0170845296233892,Giovani Lo Celso,h,5681,OpenPlay,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Daniel Parejo,Pass
530920,80,MissedShots,117.72999999999999,40.23999938964843,0.5456173419952393,Pau Torres,h,6221,FromCorner,2022,Head,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Alberto Moreno,Aerial
530921,88,MissedShots,85.88800186157226,57.040002441406244,0.0089531438425183,Johan Mojica,h,6242,OpenPlay,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,
530922,91,Goal,104.31,36.800000000000004,0.3753900825977325,Jorge Pascual,h,11419,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,
530895,12,MissedShots,10.200000000000003,55.43999938964844,0.0539489351212978,Ángel Correa,a,2275,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Antoine Griezmann,Pass
530896,17,Goal,10.566003723144533,43.199999999999996,0.1090428903698921,Ángel Correa,a,2275,SetPiece,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Antoine Griezmann,Pass
530900,28,BlockedShot,8.73600372314452,40.0,0.0890350043773651,Saúl Ñíguez,a,2266,OpenPlay,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,
530902,37,SavedShot,7.393996276855461,38.4,0.0784751251339912,Saúl Ñíguez,a,2266,OpenPlay,2022,Head,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Ángel Correa,Chipped
530903,37,BlockedShot,2.758001861572268,48.0,0.1167471632361412,Antoine Griezmann,a,2270,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,Rebound
530905,45,BlockedShot,19.228001861572267,27.44000244140625,0.0298821981996297,Saúl Ñíguez,a,2266,SetPiece,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,,
530907,53,BlockedShot,6.66199813842772,46.960000610351564,0.0850728452205658,Antoine Griezmann,a,2270,OpenPlay,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Pablo Barrios Rivas,Cross
530909,55,Goal,14.348001861572257,29.6,0.5189825892448425,Ángel Correa,a,2275,OpenPlay,2022,RightFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Antoine Griezmann,TakeOn
530911,63,MissedShots,12.030000000000001,28.640002441406253,0.0886585563421249,Sergio Reguilón,a,7187,OpenPlay,2022,LeftFoot,19333,Villarreal,Atletico Madrid,2,2,2023-06-04 18:00:00,Nahuel Molina,Pass
530949,2,SavedShot,95.16,26.8,0.0252651181071996,Gabriel Veiga,h,8713,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Fran Beltrán,Pass
530950,6,MissedShots,85.76600372314452,17.039999389648433,0.0277251861989498,Óscar Rodríguez,h,6570,DirectFreekick,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,Standard
530952,13,SavedShot,97.35600372314454,29.6,0.1091388687491417,Gabriel Veiga,h,8713,OpenPlay,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Haris Seferovic,TakeOn
530953,19,MissedShots,94.67199813842772,59.35999755859375,0.0165455676615238,Luca De La Torre,h,7600,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Javi Galán,Pass
530954,21,SavedShot,111.26399627685548,42.400000000000006,0.0552408322691917,Haris Seferovic,h,291,OpenPlay,2022,Head,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Javi Galán,Aerial
530957,25,SavedShot,88.57199813842774,36.07999877929687,0.0633119717240333,Carles Pérez,h,7609,OpenPlay,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,TakeOn
530959,37,MissedShots,108.58,46.4,0.0791234448552131,Óscar Rodríguez,h,6570,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Luca De La Torre,HeadPass
530961,40,SavedShot,95.28199813842772,53.6,0.0188122931867837,Luca De La Torre,h,7600,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,
530962,41,Goal,111.26399627685548,29.92000122070312,0.0935785919427871,Gabriel Veiga,h,8713,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Haris Seferovic,Pass
530963,44,SavedShot,99.18600372314452,36.0,0.0208419486880302,Carlos Domínguez,h,9519,FromCorner,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,Aerial
530967,64,Goal,102.23600372314453,15.039999389648433,0.0249142162501811,Gabriel Veiga,h,8713,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Carles Pérez,Pass
530969,92,SavedShot,96.86800186157227,25.280000305175783,0.0311032645404338,Carles Pérez,h,7609,OpenPlay,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Óscar Rodríguez,Pass
530951,10,MissedShots,14.591998138427726,34.320001220703126,0.0717853307723999,Robert Lewandowski,a,227,OpenPlay,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,
530955,23,BlockedShot,25.08399627685546,42.8,0.0325935631990432,Eric Garcia,a,8045,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Raphinha,Pass
530956,25,SavedShot,14.713996276855468,53.039999389648436,0.0680192187428474,Franck Kessié,a,1489,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Ferrán Torres,TakeOn
530958,26,MissedShots,2.8800000000000097,46.16000061035156,0.4356573224067688,Franck Kessié,a,1489,OpenPlay,2022,Head,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Robert Lewandowski,Throughball
530960,39,ShotOnPost,16.543996276855466,22.15999755859375,0.0293263513594865,Robert Lewandowski,a,227,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Marcos Alonso,Pass
530964,46,MissedShots,6.906003723144508,34.47999877929688,0.0872661992907524,Marcos Alonso,a,1621,FromCorner,2022,Head,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Raphinha,Cross
530965,53,MissedShots,25.938001861572275,44.96000061035156,0.026441927999258,Franck Kessié,a,1489,OpenPlay,2022,RightFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,,
530966,57,BlockedShot,10.321998138427745,48.16000061035157,0.0660234615206718,Raphinha,a,8026,OpenPlay,2022,LeftFoot,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Sergi Roberto,HeadPass
530968,78,Goal,3.6119981384277224,38.879998779296876,0.5996644496917725,Anssumane Fati,a,7967,OpenPlay,2022,Head,19334,Celta Vigo,Barcelona,2,1,2023-06-04 18:00:00,Ousmane Dembélé,Cross
530970,3,MissedShots,100.40600372314452,32.32000122070312,0.041506927460432,Jawad El Yamiq,h,6546,SetPiece,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,,
530971,8,BlockedShot,97.11199813842774,30.87999877929687,0.0350345149636268,Cyle Larin,h,11340,OpenPlay,2022,LeftFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Darwin Machís,Pass
530973,34,BlockedShot,98.21000000000001,27.92000122070312,0.0306583177298307,Gonzalo Plata,h,10883,OpenPlay,2022,LeftFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Kike Pérez,Pass
530974,37,BlockedShot,104.79800186157227,56.4,0.0316286981105804,Darwin Machís,h,4226,SetPiece,2022,LeftFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Gonzalo Plata,Pass
530975,41,MissedShots,88.81600372314453,27.92000122070312,0.0158642269670963,Álvaro Aguado,h,10884,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Gonzalo Plata,Pass
530978,50,MissedShots,103.21199813842773,24.080000305175776,0.0290303751826286,Roque Mesa,h,2356,SetPiece,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Álvaro Aguado,Chipped
530979,53,MissedShots,94.79399627685547,63.52000122070312,0.0421503260731697,Álvaro Aguado,h,10884,DirectFreekick,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,,Standard
530981,60,MissedShots,110.89800186157227,40.720001220703125,0.0567834787070751,Cyle Larin,h,11340,OpenPlay,2022,Head,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Darwin Machís,Aerial
530982,63,MissedShots,90.03600372314453,50.63999938964844,0.0221538636833429,Darwin Machís,h,4226,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Álvaro Aguado,Pass
530983,66,MissedShots,92.59800186157226,40.4,0.0261105485260486,Álvaro Aguado,h,10884,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Lucas Olaza,Pass
530984,73,MissedShots,109.43399627685547,43.2,0.0873072370886802,Cyle Larin,h,11340,OpenPlay,2022,LeftFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Kenedy,Cross
530985,76,MissedShots,104.67600372314453,40.560000610351565,0.0846675187349319,Cyle Larin,h,11340,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Sergio León,BallTouch
530986,89,MissedShots,98.57600372314452,30.87999877929687,0.0394791886210441,Gonzalo Plata,h,10883,OpenPlay,2022,LeftFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Cyle Larin,Pass
530987,91,MissedShots,110.41,42.07999877929687,0.093145728111267,Sergio León,h,5095,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Jawad El Yamiq,HeadPass
530988,95,MissedShots,110.04399627685548,40.4,0.0513103269040584,Jawad El Yamiq,h,6546,OpenPlay,2022,Head,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Gonzalo Plata,Aerial
530972,17,MissedShots,26.791998138427743,39.6,0.0132090151309967,Juan Iglesias,a,9218,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,,Aerial
530976,42,SavedShot,4.466003723144539,45.03999938964844,0.0779263153672218,Jaime Mata,a,7009,OpenPlay,2022,Head,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,Juan Latasa,Aerial
530977,42,MissedShots,1.538001861572269,48.07999877929687,0.1138086393475532,Jaime Mata,a,7009,OpenPlay,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,,Rebound
530980,56,BlockedShot,6.2960037231445085,41.2,0.0830949991941452,Juan Latasa,a,10399,SetPiece,2022,RightFoot,19335,Real Valladolid,Getafe,0,0,2023-06-04 18:00:00,,
530923,6,SavedShot,103.45600372314453,51.44000244140625,0.0296821240335702,Randy Nteka,h,9813,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Lucas Boyé,Cross
530932,25,BlockedShot,88.81600372314453,45.83999938964844,0.0138905458152294,Lucas Boyé,h,1189,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Fidel,TakeOn
530933,33,SavedShot,116.99800186157228,30.87999877929687,0.393224149942398,Lucas Boyé,h,1189,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,
530935,36,BlockedShot,102.72399627685546,53.75999755859375,0.0332309491932392,Randy Nteka,h,9813,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Gerard Gumbau,Pass
530937,45,MissedShots,102.96800186157228,44.96000061035156,0.0835128426551818,Fidel,h,4146,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Randy Nteka,LayOff
530938,46,SavedShot,117.48600372314452,34.16000061035156,0.0575855001807212,Tete Morente,h,8895,OpenPlay,2022,Head,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Gerard Gumbau,Aerial
530939,46,MissedShots,112.60600372314454,34.07999877929687,0.4681221544742584,Tete Morente,h,8895,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Randy Nteka,Pass
530940,49,MissedShots,94.55,53.120001220703124,0.0185567550361156,Gerard Gumbau,h,2609,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,
530943,70,Goal,113.82600372314451,43.2,0.3526009619235992,Lucas Boyé,h,1189,FromCorner,2022,Head,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Gerard Gumbau,Cross
530945,77,SavedShot,106.01800186157227,34.96000061035156,0.013271240517497,Lisandro Magallán,h,8029,FromCorner,2022,Head,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Gerard Gumbau,Aerial
530947,85,MissedShots,108.82399627685547,38.4,0.0488578341901302,Gonzalo Verdú,h,8891,FromCorner,2022,Head,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Lisandro Magallán,HeadPass
530948,93,MissedShots,92.59800186157226,27.760000610351558,0.0214672833681106,Pere Milla,h,4175,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Pass
530924,9,BlockedShot,19.471998138427736,44.560000610351565,0.0536014735698699,Fede San Emeterio,a,7905,SetPiece,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Goal
530925,9,Goal,5.686003723144509,39.279998779296875,0.5479710698127747,Gonzalo Escalante,a,2437,SetPiece,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Fede San Emeterio,
530926,21,BlockedShot,22.03399627685546,60.16000061035157,0.0266296099871397,Theo Bongonda,a,2288,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Sergi Guardiola,Pass
530927,22,BlockedShot,17.52000000000001,26.879998779296876,0.0323867425322532,Rubén Sobrino,a,5047,FromCorner,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,BallRecovery
530928,22,BlockedShot,24.596003723144534,26.4,0.0269012004137039,Jorge Meré,a,2210,FromCorner,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Rebound
530929,22,MissedShots,7.881998138427733,35.120001220703124,0.0466246269643306,Anthony Lozano,a,6533,FromCorner,2022,OtherBodyPart,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Alfonso Espino,Cross
530930,22,SavedShot,3.856003723144539,36.63999938964844,0.1430367231369018,Sergi Guardiola,a,5212,FromCorner,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Rebound
530931,22,SavedShot,5.441998138427721,36.320001220703126,0.1051951497793197,Anthony Lozano,a,6533,FromCorner,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,
530934,35,MissedShots,8.126003723144521,40.32000122070313,0.5290825963020325,Anthony Lozano,a,6533,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Theo Bongonda,Pass
530936,44,MissedShots,35.088001861572266,22.800000000000004,0.0111822811886668,Alfonso Espino,a,8733,FromCorner,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,
530941,53,MissedShots,23.61999999999999,50.0,0.0185957383364439,Roger,a,2566,OpenPlay,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Anthony Lozano,Aerial
530942,68,MissedShots,2.5139962768554796,40.4,0.631188690662384,Roger,a,2566,OpenPlay,2022,Head,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,Gonzalo Escalante,HeadPass
530944,74,MissedShots,33.38000000000001,30.0,0.0090814027935266,Fali,a,8741,OpenPlay,2022,LeftFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Aerial
530946,79,MissedShots,32.64800186157227,45.83999938964844,0.0486179888248443,Isaac Carcelén,a,8731,DirectFreekick,2022,RightFoot,19336,Elche,Cadiz,1,1,2023-06-04 18:00:00,,Standard
530989,5,SavedShot,90.89,38.96000061035156,0.0203315429389476,Sergi Darder,h,2621,OpenPlay,2022,RightFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,Ronael Pierre Gabriel,BallRecovery
530991,9,SavedShot,83.20399627685548,46.320001220703126,0.0133172301575541,Brian Oliván,h,9754,OpenPlay,2022,LeftFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,Javi Puado,Pass
530993,12,Goal,111.75199813842772,27.200000000000003,0.0595966167747974,Javi Puado,h,6933,OpenPlay,2022,RightFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,Sergi Darder,Chipped
530994,17,SavedShot,110.53199813842772,23.119999694824216,0.0511407703161239,Sergi Darder,h,2621,OpenPlay,2022,LeftFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,Edu Expósito,Chipped
530995,17,MissedShots,99.91800186157226,49.12000122070313,0.0368810631334781,Brian Oliván,h,9754,OpenPlay,2022,RightFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,,Rebound
530996,18,SavedShot,94.18399627685547,32.32000122070312,0.0273552518337965,Nicolás Melamed,h,8461,OpenPlay,2022,RightFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,Edu Expósito,Pass
530998,34,SavedShot,105.65199813842774,42.56000061035156,0.0301210600882768,Javi Puado,h,6933,OpenPlay,2022,Head,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,,
531000,46,MissedShots,95.03800186157227,51.6,0.0213770195841789,Edu Expósito,h,5081,OpenPlay,2022,RightFoot,19337,Espanyol,Almeria,3,3,2023-06-04 18:00:00,,
